internal_code,isin,name,exchange_code,currency,sector_code,country_iso2,yfinance_symbol,stooq_symbol,notes,n_obs,first,last,years,last_close,reported_currency,reported_name,name_ratio,error,status,reasons
EQ:DE:ENERGY,,2G Energy AG,XETR,EUR,50,DE,2GB.DE,,candidat screener yahoo 2026-08-21,995,2007-07-30,2026-08-17,19.0,56.95,EUR,2G Energy AG,1.0,,avertissement,isin_absent
EQ:FR:FNACDARTY,,Fnac Darty SA,XPAR,EUR,40,FR,FNAC.PA,,candidat screener yahoo 2026-08-21,687,2013-06-24,2026-08-17,13.1,34.6,EUR,Fnac Darty SA,1.0,,avertissement,isin_absent|historique_13.1a
EQ:FR:CAISSEREGIONALEC7,,Caisse Régionale de Crédit Agricole Mutuel Alpes Provence Société coopérative,XPAR,EUR,30,FR,CRAP.PA,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,136.0,EUR,Caisse Régionale de Crédit Agricole Mutuel Alpes Provence Société coopérative,1.0,,avertissement,isin_absent
EQ:NL:FUGRO,,Fugro N.V.,XAMS,EUR,60,NL,FUR.AS,,candidat screener yahoo 2026-08-21,1466,1998-07-20,2026-08-17,28.1,9.015,EUR,Fugro N.V.,1.0,,avertissement,isin_absent
EQ:DE:THYSSENKRUPPNUCE,,thyssenkrupp nucera AG & Co. KGaA,XETR,EUR,50,DE,NCH2.DE,,candidat screener yahoo 2026-08-21,164,2023-07-03,2026-08-17,3.1,7.92,EUR,thyssenkrupp nucera AG & Co. KGaA,1.0,,avertissement,isin_absent|historique_3.1a
EQ:ES:COXINFRASTRUCTUR,,"Cox Infrastructure Group, S.A.",XMAD,EUR,65,ES,COXG.MC,,candidat screener yahoo 2026-08-21,90,2024-12-02,2026-08-17,1.7,11.75,EUR,"Cox Infrastructure Group, S.A.",1.0,,avertissement,isin_absent|historique_1.7a
EQ:BE:RETAILESTATES,,Retail Estates N.V.,XBRU,EUR,35,BE,RET.BR,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,66.0,EUR,Retail Estates N.V.,1.0,,avertissement,isin_absent
EQ:AT:AMAGAUSTRIAMETAL,,AMAG Austria Metall AG,XWBO,EUR,55,AT,AMAG.VI,,candidat screener yahoo 2026-08-21,802,2011-04-11,2026-08-17,15.4,28.1,EUR,AMAG Austria Metall AG,1.0,,avertissement,isin_absent
EQ:AT:BKSBANK,,BKS Bank AG,XWBO,EUR,30,AT,BKS.VI,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,21.6,EUR,BKS Bank AG,1.0,,avertissement,isin_absent
EQ:DE:JOSTWERKE,,JOST Werke SE,XETR,EUR,40,DE,JST.DE,,candidat screener yahoo 2026-08-21,475,2017-07-17,2026-08-17,9.1,60.35,EUR,JOST Werke SE,1.0,,avertissement,isin_absent|historique_9.1a
EQ:DE:RHONKLINIKUM,,RHÖN-KLINIKUM Aktiengesellschaft,XETR,EUR,20,DE,RHK.DE,,candidat screener yahoo 2026-08-21,1448,1998-11-23,2026-08-17,27.7,14.6,EUR,RHÖN-KLINIKUM Aktiengesellschaft,1.0,,avertissement,isin_absent
EQ:FR:CAISSEREGIONALEC8,,Caisse Régionale de Crédit Agricole Mutuel de Normandie-Seine Société coopérative,XPAR,EUR,30,FR,CCN.PA,,candidat screener yahoo 2026-08-21,1319,2001-05-14,2026-08-17,25.3,162.5,EUR,Caisse Régionale de Crédit Agricole Mutuel de Normandie-Seine Société coopérative,1.0,,avertissement,isin_absent
EQ:FI:TERVEYSTALO,,Terveystalo Oyj,XHEL,EUR,20,FI,TTALO.HE,,candidat screener yahoo 2026-08-21,463,2017-10-09,2026-08-17,8.9,7.76,EUR,Terveystalo Oyj,1.0,,avertissement,isin_absent|historique_8.9a
EQ:FR:NORTHATLANTICENE,,North Atlantic Energies,XPAR,EUR,60,FR,NAE.PA,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,75.65,EUR,North Atlantic Energies,1.0,,avertissement,isin_absent
EQ:DE:MLP,,MLP SE,XETR,EUR,30,DE,MLP.DE,,candidat screener yahoo 2026-08-21,1448,1998-11-23,2026-08-17,27.7,8.9,EUR,MLP SE,1.0,,avertissement,isin_absent
EQ:PT:ALTRISGPS,,"Altri, SGPS, S.A.",XLIS,EUR,55,PT,ALTR.LS,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,4.73,EUR,"Altri, SGPS, S.A.",1.0,,avertissement,isin_absent
EQ:DE:NAGARRO,,Nagarro SE,XETR,EUR,10,DE,NA9.DE,,candidat screener yahoo 2026-08-21,297,2020-12-14,2026-08-17,5.7,78.2,EUR,Nagarro SE,1.0,,avertissement,isin_absent|historique_5.7a
EQ:DE:MBB,,MBB SE,XETR,EUR,50,DE,MBB.DE,,candidat screener yahoo 2026-08-21,1059,2006-05-08,2026-08-17,20.3,181.8,EUR,MBB SE,1.0,,avertissement,isin_absent
EQ:ES:AEDASHOMES,,"Aedas Homes, S.A.",XMAD,EUR,35,ES,AEDAS.MC,,candidat screener yahoo 2026-08-21,462,2017-10-16,2026-08-17,8.8,21.9,EUR,"Aedas Homes, S.A.",1.0,,avertissement,isin_absent|historique_8.8a
EQ:ES:PROSEGURCASH,,"Prosegur Cash, S.A.",XMAD,EUR,50,ES,CASH.MC,,candidat screener yahoo 2026-08-21,493,2017-03-13,2026-08-17,9.4,0.651,EUR,"Prosegur Cash, S.A.",1.0,,avertissement,isin_absent|historique_9.4a
EQ:AT:FREQUENTIS,,Frequentis AG,XWBO,EUR,10,AT,FQT.VI,,candidat screener yahoo 2026-08-21,380,2019-05-13,2026-08-17,7.3,71.8,EUR,Frequentis AG,1.0,,avertissement,isin_absent|historique_7.3a
EQ:DE:GERRESHEIMER,,Gerresheimer AG,XETR,EUR,20,DE,GXI.DE,,candidat screener yahoo 2026-08-21,1002,2007-06-11,2026-08-17,19.2,27.5,EUR,Gerresheimer AG,1.0,,avertissement,isin_absent
EQ:IT:PHILOGEN,,Philogen S.p.A.,XMIL,EUR,20,IT,PHIL.MI,,candidat screener yahoo 2026-08-21,286,2021-03-01,2026-08-17,5.5,23.45,EUR,Philogen S.p.A.,1.0,,avertissement,isin_absent|historique_5.5a
EQ:ES:CLINICABAVIERA,,"Clínica Baviera, S.A.",XMAD,EUR,20,ES,CBAV.MC,,candidat screener yahoo 2026-08-21,1012,2007-04-02,2026-08-17,19.4,59.0,EUR,"Clínica Baviera, S.A.",1.0,,avertissement,isin_absent
EQ:FI:FINNAIR,,Finnair Oyj,XHEL,EUR,50,FI,FIA1S.HE,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,4.584,EUR,Finnair Oyj,1.0,,avertissement,isin_absent
EQ:FR:INVENTIVA,,Inventiva S.A.,XPAR,EUR,20,FR,IVA.PA,,candidat screener yahoo 2026-08-21,497,2017-02-13,2026-08-17,9.5,3.96,EUR,Inventiva S.A.,1.0,,avertissement,isin_absent|historique_9.5a
EQ:IT:ICOPSOCIETABENEF,,I.CO.P. S.p.A. Società Benefit,XMIL,EUR,50,IT,ICOP.MI,,candidat screener yahoo 2026-08-21,109,2024-07-22,2026-08-17,2.1,29.1,EUR,I.CO.P. S.p.A. Società Benefit,1.0,,avertissement,isin_absent|historique_2.1a
EQ:BE:ENERGYVISION,,ENERGYVISION,XBRU,EUR,65,BE,ENRGY.BR,,candidat screener yahoo 2026-08-21,59,2025-07-07,2026-08-17,1.1,15.2,EUR,ENERGYVISION,1.0,,avertissement,isin_absent|historique_1.1a
EQ:DE:ZEALNETWORK,,ZEAL Network SE,XETR,EUR,40,DE,TIMA.DE,,candidat screener yahoo 2026-08-21,1445,1998-12-14,2026-08-17,27.7,43.5,EUR,ZEAL Network SE,1.0,,avertissement,isin_absent
EQ:IT:BANCAIFIS,,Banca IFIS S.p.A.,XMIL,EUR,30,IT,IF.MI,,candidat screener yahoo 2026-08-21,1626,1995-06-26,2026-08-17,31.1,14.93,EUR,Banca IFIS S.p.A.,1.0,,avertissement,isin_absent
EQ:FR:MERSEN,,Mersen S.A.,XPAR,EUR,50,FR,MRN.PA,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,37.48,EUR,Mersen S.A.,1.0,,avertissement,isin_absent
EQ:DE:INDUSHOLDING,,INDUS Holding AG,XETR,EUR,50,DE,INH.DE,,candidat screener yahoo 2026-08-21,1450,1998-11-09,2026-08-17,27.8,33.95,EUR,INDUS Holding AG,1.0,,avertissement,isin_absent
EQ:FR:NEURONES,,Neurones S.A.,XPAR,EUR,10,FR,NRO.PA,,candidat screener yahoo 2026-08-21,1370,2000-05-22,2026-08-17,26.2,37.9,EUR,Neurones S.A.,1.0,,avertissement,isin_absent
EQ:PT:CORTICEIRAAMORIM,,"Corticeira Amorim, S.G.P.S., S.A.",XLIS,EUR,55,PT,COR.LS,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,6.88,EUR,"Corticeira Amorim, S.G.P.S., S.A.",1.0,,avertissement,isin_absent
EQ:PT:SONAECOMSGPS,,"Sonaecom, SGPS, S.A.",XLIS,EUR,15,PT,SNC.LS,,candidat screener yahoo 2026-08-21,1369,2000-05-29,2026-08-17,26.2,2.96,EUR,"Sonaecom, SGPS, S.A.",1.0,,avertissement,isin_absent
EQ:FI:AKTIAPANKKI,,Aktia Pankki Oyj,XHEL,EUR,30,FI,AKTIA.HE,,candidat screener yahoo 2026-08-21,882,2009-09-28,2026-08-17,16.9,12.28,EUR,Aktia Pankki Oyj,1.0,,avertissement,isin_absent
EQ:FI:GRKINFRA,,GRK Infra Oyj,XHEL,EUR,50,FI,GRK.HE,,candidat screener yahoo 2026-08-21,73,2025-03-31,2026-08-17,1.4,21.1,EUR,GRK Infra Oyj,1.0,,avertissement,isin_absent|historique_1.4a
EQ:FI:GROUP,,Qt Group Oyj,XHEL,EUR,10,FI,QTCOM.HE,,candidat screener yahoo 2026-08-21,538,2016-05-02,2026-08-17,10.3,34.3,EUR,Qt Group Oyj,1.0,,avertissement,isin_absent|historique_10.3a
EQ:IT:GVS,,GVS S.p.A.,XMIL,EUR,50,IT,GVS.MI,,candidat screener yahoo 2026-08-21,323,2020-06-15,2026-08-17,6.2,4.735,EUR,GVS S.p.A.,1.0,,avertissement,isin_absent|historique_6.2a
EQ:FR:MEDINCELL,,MedinCell S.A.,XPAR,EUR,20,FR,MEDCL.PA,,candidat screener yahoo 2026-08-21,411,2018-10-08,2026-08-17,7.9,24.42,EUR,MedinCell S.A.,1.0,,avertissement,isin_absent|historique_7.9a
EQ:DE:PROSIEBENSAT1MED,,ProSiebenSat.1 Media SE,XETR,EUR,15,DE,PSM.DE,,candidat screener yahoo 2026-08-21,1318,2001-05-21,2026-08-17,25.2,3.752,EUR,ProSiebenSat.1 Media SE,1.0,,avertissement,isin_absent
EQ:NL:WERELDHAVE,,Wereldhave N.V.,XAMS,EUR,35,NL,WHA.AS,,candidat screener yahoo 2026-08-21,1037,2006-10-09,2026-08-17,19.9,18.52,EUR,Wereldhave N.V.,1.0,,avertissement,isin_absent
EQ:DE:DOUGLAS,,Douglas AG,XETR,EUR,40,DE,DOU.DE,,candidat screener yahoo 2026-08-21,127,2024-03-18,2026-08-17,2.4,8.01,EUR,Douglas AG,1.0,,avertissement,isin_absent|historique_2.4a
EQ:FR:PIERREVACANCES,,Pierre et Vacances SA,XPAR,EUR,40,FR,VAC.PA,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,1.872,EUR,Pierre et Vacances SA,1.0,,avertissement,isin_absent
EQ:AT:ASTAENERGYSOLUTI,,ASTA Energy Solutions AG,XWBO,EUR,50,AT,1AST.VI,,candidat screener yahoo 2026-08-21,29,2026-02-02,2026-08-17,0.5,60.6,EUR,ASTA Energy Solutions AG,1.0,,rejete,historique_tronque_provider(29pts)|isin_absent
EQ:FR:CAISSEREGIONALEC9,,Caisse Régionale de Crédit Agricole Mutuel de la Touraine et du Poitou Société Coopérative,XPAR,EUR,30,FR,CRTO.PA,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,138.0,EUR,Caisse Régionale de Crédit Agricole Mutuel de la Touraine et du Poitou Société Coopérative,1.0,,avertissement,isin_absent
EQ:FR:VOLTALIA,,Voltalia SA,XPAR,EUR,65,FR,VLTSA.PA,,candidat screener yahoo 2026-08-21,1060,2006-05-01,2026-08-17,20.3,6.58,EUR,Voltalia SA,1.0,,avertissement,isin_absent
EQ:FR:EVENTS,,GL Events SA,XPAR,EUR,50,FR,GLO.PA,,candidat screener yahoo 2026-08-21,1448,1998-11-23,2026-08-17,27.7,29.15,EUR,GL Events SA,1.0,,avertissement,isin_absent
EQ:IT:JUVENTUSFOOTBALL,,Juventus Football Club S.p.A.,XMIL,EUR,15,IT,JUVE.MI,,candidat screener yahoo 2026-08-21,1288,2001-12-17,2026-08-17,24.7,2.054,EUR,Juventus Football Club S.p.A.,1.0,,avertissement,isin_absent
EQ:DE:INNOSCRIPTA,,innoscripta SE,XETR,EUR,10,DE,1INN.DE,,candidat screener yahoo 2026-08-21,66,2025-05-19,2026-08-17,1.2,85.9,EUR,innoscripta SE,1.0,,avertissement,isin_absent|historique_1.2a
EQ:PT:CTTCORREIOSPORTU,,"CTT - Correios De Portugal, S.A.",XLIS,EUR,50,PT,CTT.LS,,candidat screener yahoo 2026-08-21,664,2013-12-02,2026-08-17,12.7,6.425,EUR,"CTT - Correios De Portugal, S.A.",1.0,,avertissement,isin_absent|historique_12.7a
EQ:FR:LECTRA,,Lectra SA,XPAR,EUR,10,FR,LSS.PA,,candidat screener yahoo 2026-08-21,1390,2000-01-03,2026-08-17,26.6,22.65,EUR,Lectra SA,1.0,,avertissement,isin_absent
